episode,regime,protocol,method,iterations,converged,inner_success,objective,calls,scale_hat,floor_hit,movement_prior_units
0c7a80b63187427d2a17541a,setup_translation,bounce,huber,3,True,True,2.097422323363647,25,0.125,False,0.004684910807852089
0c7a80b63187427d2a17541a,setup_translation,bounce,cauchy,5,True,True,2.096187312471204,26,0.125,False,0.004685910262325927
0c7a80b63187427d2a17541a,setup_translation,bounce,profile_map,18,True,True,-20.220152537331305,111,0.07279199594626633,False,0.004485879383570676
0cb645b8bebe58176b3f0ce8,generalized_translation,unforced_slide,huber,3,True,True,0.9261084067216233,35,0.125,False,0.0002950261877856329
0cb645b8bebe58176b3f0ce8,generalized_translation,unforced_slide,cauchy,4,True,True,0.9260457435146574,34,0.125,False,0.0002936027821500183
0cb645b8bebe58176b3f0ce8,generalized_translation,unforced_slide,profile_map,20,True,True,-26.12837134480981,228,0.03536455718154002,False,0.0043289291373256236
0cd9415df33d4764f21956d1,generalized_translation,multiple_forces,huber,5,True,True,1.1822766763084451,38,0.125,False,0.0015514289800783018
0cd9415df33d4764f21956d1,generalized_translation,multiple_forces,cauchy,6,True,True,1.1822068902722858,36,0.125,False,0.0015961888734379284
0cd9415df33d4764f21956d1,generalized_translation,multiple_forces,profile_map,41,True,True,-27.474216634862167,340,0.02803448160028531,False,0.19369565709922532
0cf0d884256bf4ea2c323bbb,generalized_translation,unforced_slide,huber,2,True,True,0.16077273099548792,14,0.125,False,1.44218102275886e-09
0cf0d884256bf4ea2c323bbb,generalized_translation,unforced_slide,cauchy,4,True,True,0.1607577780036547,26,0.125,False,1.8226666906874737e-08
0cf0d884256bf4ea2c323bbb,generalized_translation,unforced_slide,profile_map,19,True,True,-29.63985067502672,144,0.024581966353149243,False,0.00014915117811621918
0da16f14e2fc8e0b30c9214b,generalized_translation,multiple_forces,huber,2,True,True,0.08116509959388175,16,0.125,False,3.16943471462333e-08
0da16f14e2fc8e0b30c9214b,generalized_translation,multiple_forces,cauchy,3,True,True,0.08116201277637751,35,0.125,False,7.472026152275086e-07
0da16f14e2fc8e0b30c9214b,generalized_translation,multiple_forces,profile_map,30,True,True,-32.90288688289542,255,0.016333469308973638,False,0.007602150116590075
0dc5ca70dcd804f7ceb92488,generalized_translation,bounce,huber,3,True,True,1.065679800091419,13,0.125,False,0.0002706875055026585
0dc5ca70dcd804f7ceb92488,generalized_translation,bounce,cauchy,4,True,True,1.0653404494732068,18,0.125,False,0.00027139372459546255
0dc5ca70dcd804f7ceb92488,generalized_translation,bounce,profile_map,27,True,True,-23.440887384001893,295,0.05074602709535057,False,0.0004013735903414266
0dc5ca70dcd804f7ceb92488,setup_translation,bounce,huber,3,True,True,3.9396402166847753,11,0.125,False,0.0010986372197007161
0dc5ca70dcd804f7ceb92488,setup_translation,bounce,cauchy,6,True,True,3.922887570355816,31,0.125,False,0.001152945690791844
0dc5ca70dcd804f7ceb92488,setup_translation,bounce,profile_map,16,True,True,-16.725336353932903,99,0.11749476426843118,False,0.001108278422604201
0df782cc692c4b7e0a677c9c,generalized_translation,multiple_forces,huber,3,True,True,1.1559648587752518,23,0.125,False,7.179841006943329e-08
0df782cc692c4b7e0a677c9c,generalized_translation,multiple_forces,cauchy,5,True,True,1.154978944568378,31,0.125,False,7.770909486969416e-05
0df782cc692c4b7e0a677c9c,generalized_translation,multiple_forces,profile_map,40,True,True,-22.066110342924755,335,0.062068879317457776,False,0.004409860786848043
0e82af60ab3d702432094ee9,generalized_translation,multiple_forces,huber,2,True,True,1.5127324114114529,28,0.125,False,0.22748331472124939
0e82af60ab3d702432094ee9,generalized_translation,multiple_forces,cauchy,4,True,True,1.5126375996007013,30,0.125,False,0.22747996256008027
0e82af60ab3d702432094ee9,generalized_translation,multiple_forces,profile_map,33,True,True,-24.63460664514096,315,0.04002097276938929,False,0.2417370032522212
0ea9dee9e1a0c87c05932d1c,generalized_translation,bounce,huber,3,True,True,1.5203265426703965,12,0.125,False,1.924673813525972e-10
0ea9dee9e1a0c87c05932d1c,generalized_translation,bounce,cauchy,4,True,True,1.5200997138798613,27,0.125,False,5.960292720491633e-07
0ea9dee9e1a0c87c05932d1c,generalized_translation,bounce,profile_map,29,True,True,-23.17108998556965,320,0.04936859828927555,False,8.380984816403504e-05
0ea9dee9e1a0c87c05932d1c,setup_translation,bounce,huber,3,True,True,2.9997599159288084,18,0.125,False,7.928846090361587e-10
0ea9dee9e1a0c87c05932d1c,setup_translation,bounce,cauchy,5,True,True,2.9969922255199477,26,0.125,False,1.3998618034259796e-06
0ea9dee9e1a0c87c05932d1c,setup_translation,bounce,profile_map,13,True,True,-18.31249856545379,123,0.09058753426377193,False,4.0149698474418506e-05
0f449c56e6c849035b10b3de,generalized_translation,bounce,huber,3,True,True,0.510559610526136,20,0.125,False,2.6348432665963972e-11
0f449c56e6c849035b10b3de,generalized_translation,bounce,cauchy,4,True,True,0.5103816466706147,20,0.125,False,8.392424524011039e-07
0f449c56e6c849035b10b3de,generalized_translation,bounce,profile_map,25,True,True,-24.949185433807063,205,0.04415349620095459,False,4.207624369624738e-06
0f449c56e6c849035b10b3de,setup_translation,bounce,huber,3,True,True,1.1271597369173043,17,0.125,False,2.401694716219928e-10
0f449c56e6c849035b10b3de,setup_translation,bounce,cauchy,4,True,True,1.1263778613538709,24,0.125,False,2.611744360063279e-06
0f449c56e6c849035b10b3de,setup_translation,bounce,profile_map,16,True,True,-21.731365757203925,123,0.06601618544227605,False,3.2404261780643675e-06
0f9641226afb460c717e0a33,generalized_translation,unforced_slide,huber,3,True,True,2.080470164120367,24,0.125,False,0.0032492690742006534
0f9641226afb460c717e0a33,generalized_translation,unforced_slide,cauchy,4,True,True,2.080137902032365,19,0.125,False,0.003225269979186872
0f9641226afb460c717e0a33,generalized_translation,unforced_slide,profile_map,27,True,True,-22.978875504580095,220,0.046724927713974844,False,0.013033918792789114
0fd4cc3d63d3725fa3b6c8c9,generalized_translation,multiple_forces,huber,7,True,True,2.0741840638441102,83,0.125,False,0.0001253752765686037
0fd4cc3d63d3725fa3b6c8c9,generalized_translation,multiple_forces,cauchy,6,True,True,2.0740062224897313,47,0.125,False,6.029630228835012e-05
0fd4cc3d63d3725fa3b6c8c9,generalized_translation,multiple_forces,profile_map,48,True,True,-23.603148641423726,455,0.04257625252008823,False,0.08336836334469333
108366890954ad45c2205682,generalized_translation,bounce,huber,3,True,True,0.167737185659497,14,0.125,False,1.8710434125826583e-11
108366890954ad45c2205682,generalized_translation,bounce,cauchy,4,True,True,0.16772909217936727,19,0.125,False,9.893202852792161e-08
108366890954ad45c2205682,generalized_translation,bounce,profile_map,24,True,True,-30.621095567265524,260,0.02163091706033745,False,1.2728056518345255e-05
108366890954ad45c2205682,setup_translation,bounce,huber,3,True,True,0.795948869116555,9,0.125,False,4.344533603987899e-12
108366890954ad45c2205682,setup_translation,bounce,cauchy,4,True,True,0.7955187363699555,19,0.125,False,1.6728431149755672e-06
108366890954ad45c2205682,setup_translation,bounce,profile_map,7,True,True,-23.294867501856434,63,0.05404856479128608,False,1.0030174477601262e-05
10ebd4fd46b5d97220885c46,generalized_translation,multiple_forces,huber,3,True,True,0.37499187572084947,26,0.125,False,4.772988619249434e-06
10ebd4fd46b5d97220885c46,generalized_translation,multiple_forces,cauchy,4,True,True,0.37497066248796457,20,0.125,False,5.190901172256395e-06
10ebd4fd46b5d97220885c46,generalized_translation,multiple_forces,profile_map,33,True,True,-29.39926842702537,260,0.02462471824691318,False,0.04284529731242157
110110d99c079e8b0ecc398e,generalized_translation,unforced_slide,huber,2,True,True,0.18332790535047475,7,0.125,False,1.6496181153236757e-09
110110d99c079e8b0ecc398e,generalized_translation,unforced_slide,cauchy,4,True,True,0.18329066330234617,19,0.125,False,2.7480591263751134e-06
110110d99c079e8b0ecc398e,generalized_translation,unforced_slide,profile_map,14,True,True,-29.0035332488629,180,0.026631451511157447,False,6.30699778357943e-05
110bc2b07f3d72bf7e515483,generalized_translation,multiple_forces,huber,3,True,True,1.6203537523665474,20,0.125,False,0.007469507855147636
110bc2b07f3d72bf7e515483,generalized_translation,multiple_forces,cauchy,5,True,True,1.6202580290650255,46,0.125,False,0.007551003549908079
110bc2b07f3d72bf7e515483,generalized_translation,multiple_forces,profile_map,36,True,True,-28.812936336567986,335,0.02217975601756378,False,0.17921231885267278
111e4d98befc69803e22f856,generalized_translation,multiple_forces,huber,5,True,True,1.5277817269161287,30,0.125,False,9.007284168215182e-06
111e4d98befc69803e22f856,generalized_translation,multiple_forces,cauchy,5,True,True,1.5271447444991564,36,0.125,False,7.25134398873111e-05
111e4d98befc69803e22f856,generalized_translation,multiple_forces,profile_map,37,True,True,-21.947155569322337,450,0.05934986581814326,False,0.05334955330800201
1149e26ddb32c78cc1bcc40b,generalized_translation,multiple_forces,huber,2,True,True,0.6753822709188628,11,0.125,False,4.2503098738149924e-08
1149e26ddb32c78cc1bcc40b,generalized_translation,multiple_forces,cauchy,6,True,True,0.6750744020960211,33,0.125,False,4.9971683545344655e-05
1149e26ddb32c78cc1bcc40b,generalized_translation,multiple_forces,profile_map,33,True,True,-23.87801435774869,265,0.05038961560892387,False,0.0058269621651309
1213779804da6a3116bf2527,generalized_translation,bounce,huber,3,True,True,0.5084596158853475,12,0.125,False,6.896993238611825e-10
1213779804da6a3116bf2527,generalized_translation,bounce,cauchy,4,True,True,0.5084528833476577,18,0.125,False,1.3510645653632912e-07
1213779804da6a3116bf2527,generalized_translation,bounce,profile_map,32,True,True,-32.39732457187407,470,0.016497999940619533,False,5.1838559036824605e-05
1213779804da6a3116bf2527,setup_translation,bounce,huber,3,True,True,0.8188402543698665,18,0.125,False,3.892560124469815e-10
1213779804da6a3116bf2527,setup_translation,bounce,cauchy,4,True,True,0.8187617339756399,17,0.125,False,1.6740664920733295e-07
1213779804da6a3116bf2527,setup_translation,bounce,profile_map,23,True,True,-25.60964278748106,129,0.03854113337596195,False,4.215167033556471e-05
1249680db2ea83683a5584d7,generalized_translation,multiple_forces,huber,2,True,True,2.1655986471606563,19,0.125,False,0.010815131481121346
1249680db2ea83683a5584d7,generalized_translation,multiple_forces,cauchy,6,True,True,2.1653309393945492,32,0.125,False,0.010830555666107033
1249680db2ea83683a5584d7,generalized_translation,multiple_forces,profile_map,41,True,True,-22.835369690984056,410,0.0470904115369546,False,0.005208629017282899
12b1ee229f52d7cc447d61b7,generalized_translation,bounce,huber,3,True,True,0.18117675310503387,14,0.125,False,0.00042109561148396857
12b1ee229f52d7cc447d61b7,generalized_translation,bounce,cauchy,4,True,True,0.1811724797342208,24,0.125,False,0.0004210715437328029
12b1ee229f52d7cc447d61b7,generalized_translation,bounce,profile_map,30,True,True,-32.01290517788987,300,0.018064277851055358,False,0.00039039616193404706
12b1ee229f52d7cc447d61b7,setup_translation,bounce,huber,4,True,True,0.23431685066834587,27,0.125,False,0.000252837420352673
12b1ee229f52d7cc447d61b7,setup_translation,bounce,cauchy,5,True,True,0.23429402691582563,31,0.125,False,0.0002528564854192359
12b1ee229f52d7cc447d61b7,setup_translation,bounce,profile_map,22,True,True,-30.03428782783544,135,0.023134033259656874,False,0.00022533559661691644
1311560bcf65b5996d5d6309,generalized_translation,unforced_slide,huber,3,True,True,1.212639375012765,15,0.125,False,0.0001536058654222638
1311560bcf65b5996d5d6309,generalized_translation,unforced_slide,cauchy,4,True,True,1.2124640811137262,22,0.125,False,0.00015282610668696585
1311560bcf65b5996d5d6309,generalized_translation,unforced_slide,profile_map,29,True,True,-24.98505202969685,244,0.03979281309432316,False,0.0002461998435114872
135fd6e5e58e3ef829da2c64,generalized_translation,multiple_forces,huber,3,True,True,1.795110007190217,37,0.125,False,0.008914165955706245
135fd6e5e58e3ef829da2c64,generalized_translation,multiple_forces,cauchy,6,True,True,1.794487332619446,43,0.125,False,0.008958098473766996
135fd6e5e58e3ef829da2c64,generalized_translation,multiple_forces,profile_map,38,True,True,-22.269053954087767,370,0.05422277531019106,False,0.007176521883832387
1362d18a38d4554fd8846d2f,generalized_translation,unforced_slide,huber,3,True,True,0.6496200503354241,13,0.125,False,3.499026634996659e-05
1362d18a38d4554fd8846d2f,generalized_translation,unforced_slide,cauchy,4,True,True,0.6495963882076554,22,0.125,False,3.58496821027065e-05
1362d18a38d4554fd8846d2f,generalized_translation,unforced_slide,profile_map,27,True,True,-29.186561846364892,232,0.02446792104225817,False,0.00042214835939668045
13af1cf711d3f9c944822c3e,generalized_translation,multiple_forces,huber,4,True,True,0.3387736189585477,23,0.125,False,3.3850227753283188e-06
13af1cf711d3f9c944822c3e,generalized_translation,multiple_forces,cauchy,6,True,True,0.33875227823084897,31,0.125,False,4.698066878259801e-06
13af1cf711d3f9c944822c3e,generalized_translation,multiple_forces,profile_map,38,True,True,-29.438022734112867,305,0.024624368227126645,False,0.03768058833463791
13b018720d07243ab64e439c,generalized_translation,unforced_slide,huber,3,True,True,2.428361596276045,20,0.125,False,0.00023347918242004874
13b018720d07243ab64e439c,generalized_translation,unforced_slide,cauchy,4,True,True,2.4280008078467774,28,0.125,False,0.00022779341552626434
13b018720d07243ab64e439c,generalized_translation,unforced_slide,profile_map,28,True,True,-22.284874448668482,284,0.04920674211789205,False,0.0007499173141333773
13f82bdd75f8bdb10b003532,generalized_translation,bounce,huber,3,True,True,2.040591711295175,20,0.125,False,5.417200852591937e-09
13f82bdd75f8bdb10b003532,generalized_translation,bounce,cauchy,4,True,True,2.040574962022557,25,0.125,False,3.4841041449536456e-07
13f82bdd75f8bdb10b003532,generalized_translation,bounce,profile_map,35,True,True,-28.076336340544064,335,0.023592183359580993,False,0.0002956887965224842
13f82bdd75f8bdb10b003532,setup_translation,bounce,huber,3,True,True,2.1363637046341135,15,0.125,False,2.8701845358001004e-11
13f82bdd75f8bdb10b003532,setup_translation,bounce,cauchy,4,True,True,2.1363381785489217,23,0.125,False,2.286039648281333e-07
13f82bdd75f8bdb10b003532,setup_translation,bounce,profile_map,17,True,True,-26.089933703740677,114,0.030225195420796696,False,0.00022848306165555046
14045d14ddf599b2215c273c,generalized_translation,bounce,huber,3,True,True,1.0517222290166168,16,0.125,False,2.8885033699462354e-11
14045d14ddf599b2215c273c,generalized_translation,bounce,cauchy,4,True,True,1.0515412396037433,17,0.125,False,5.03684537645329e-07
14045d14ddf599b2215c273c,generalized_translation,bounce,profile_map,30,True,True,-25.253222741828157,320,0.03920558114309261,False,6.995870315371094e-05
14045d14ddf599b2215c273c,setup_translation,bounce,huber,3,True,True,1.1598666581163002,13,0.125,False,5.470689657132897e-11
14045d14ddf599b2215c273c,setup_translation,bounce,cauchy,4,True,True,1.1595454590773995,23,0.125,False,1.854488307726649e-06
14045d14ddf599b2215c273c,setup_translation,bounce,profile_map,11,True,True,-24.2889983091086,93,0.044221991514352174,False,5.8119705725201345e-05
14339722e4d15c4832aa682f,generalized_translation,bounce,huber,3,True,True,1.4239585729357556,15,0.125,False,5.0062893761883313e-11
14339722e4d15c4832aa682f,generalized_translation,bounce,cauchy,4,True,True,1.4238897159835695,25,0.125,False,2.796971492612122e-07
14339722e4d15c4832aa682f,generalized_translation,bounce,profile_map,29,True,True,-26.260168270776717,320,0.03249256428076091,False,0.00014321235017859788
14339722e4d15c4832aa682f,setup_translation,bounce,huber,3,True,True,2.1548391348893983,15,0.125,False,3.266375457450444e-11
14339722e4d15c4832aa682f,setup_translation,bounce,cauchy,4,True,True,2.1536971875818094,19,0.125,False,1.8943022330753e-06
14339722e4d15c4832aa682f,setup_translation,bounce,profile_map,13,True,True,-21.00094025252818,189,0.06276005105874516,False,9.152929137079542e-05
146a26c809d36ac2813b964a,generalized_translation,multiple_forces,huber,4,True,True,0.9210255603656843,28,0.125,False,7.961912421577979e-05
146a26c809d36ac2813b964a,generalized_translation,multiple_forces,cauchy,4,True,True,0.9210109772868871,32,0.125,False,5.865526946682026e-05
